graduation_year,education_level,course_group,first_job_level,first_job_sector,qualification_requirement,first_job_via_nysc,employer_valued_factor,course_preparation_score,employability_skill_count,problem_solving_skill,communication_skill,first_monthly_income_ngn
2014,Bachelor's degree,"Arts, communication and humanities",Entry level,"Media, marketing and creative",Formal requirement,No,Subject studied,2,3,False,True,10000.0
2017,Bachelor's degree,Business and economics,Managerial,Education,Gave an advantage,Not completed,Internship or practical experience,1,1,False,False,10000.0
2016,Bachelor's degree,Health and life sciences,Experienced/professional,Education,Gave an advantage,No,Unknown,3,4,False,True,10000.0
2015,Bachelor's degree,Other,Entry level,"Media, marketing and creative",Formal requirement,No,Internship or practical experience,2,1,True,False,35000.0
2015,Bachelor's degree,Health and life sciences,Experienced/professional,Education,Gave an advantage,No,No single factor,2,0,False,False,10000.0
2015,Bachelor's degree,Health and life sciences,Entry level,Health,Formal requirement,Not completed,Subject studied,3,1,False,False,75000.0
2015,Bachelor's degree,Business and economics,Managerial,Finance and consulting,Gave an advantage,No,Other,2,1,False,False,175000.0
2015,Bachelor's degree,Other,Entry level,"Media, marketing and creative",Gave an advantage,Yes,Academic credential,3,1,True,False,175000.0
2016,Bachelor's degree,Social sciences,Entry level,Technology and telecommunications,Formal requirement,No,No single factor,2,1,False,False,75000.0
2013,Bachelor's degree,Business and economics,Entry level,Technology and telecommunications,Formal requirement,No,Academic credential,3,6,True,True,75000.0
2015,Bachelor's degree,Health and life sciences,Entry level,Finance and consulting,Formal requirement,No,Other,1,0,False,False,35000.0
2014,Bachelor's degree,Technology and computing,Entry level,Other,Not required,Yes,Unknown,2,1,False,False,35000.0
2015,Bachelor's degree,Business and economics,Entry level,"Media, marketing and creative",Formal requirement,No,Internship or practical experience,4,6,True,True,75000.0
2015,Bachelor's degree,Health and life sciences,Entry level,Other,Formal requirement,No,Internship or practical experience,3,1,False,False,75000.0
2016,Higher National Diploma (HND),Engineering and built environment,Experienced/professional,"Engineering, construction and energy",Gave an advantage,Not completed,Subject studied,3,6,True,True,75000.0
2015,Bachelor's degree,"Arts, communication and humanities",Entry level,Technology and telecommunications,Formal requirement,No,No single factor,4,6,True,True,75000.0
2017,Bachelor's degree,"Arts, communication and humanities",Entry level,Technology and telecommunications,Formal requirement,Not completed,Internship or practical experience,1,6,True,True,10000.0
2014,Bachelor's degree,Engineering and built environment,Entry level,Finance and consulting,Formal requirement,No,Academic credential,2,2,False,True,75000.0
2017,Bachelor's degree,Business and economics,Clerical and administrative,Trade and services,Formal requirement,Not completed,Subject studied,3,5,True,True,35000.0
2017,Bachelor's degree,Business and economics,Entry level,Trade and services,Not required,Not completed,No single factor,3,1,False,False,35000.0
2016,Bachelor's degree,"Arts, communication and humanities",Experienced/professional,Education,Formal requirement,Not completed,Subject studied,3,5,False,True,10000.0
2016,Bachelor's degree,Business and economics,Clerical and administrative,"Media, marketing and creative",Formal requirement,Not completed,Academic credential,1,4,True,True,35000.0
2017,Bachelor's degree,Other,Entry level,Other,Gave an advantage,Not completed,Internship or practical experience,3,1,False,False,10000.0
2015,Bachelor's degree,Engineering and built environment,Entry level,Technology and telecommunications,Formal requirement,No,Subject studied,4,6,True,True,75000.0
2015,Bachelor's degree,Engineering and built environment,Entry level,"Engineering, construction and energy",Formal requirement,No,Academic credential,3,6,True,True,35000.0
2017,Bachelor's degree,Business and economics,Experienced/professional,Technology and telecommunications,Not required,Not completed,No single factor,1,2,False,False,75000.0
2014,Bachelor's degree,Business and economics,Clerical and administrative,Trade and services,Gave an advantage,No,Internship or practical experience,3,1,False,False,35000.0
2016,Bachelor's degree,Education,Entry level,Education,Formal requirement,No,Academic credential,4,6,True,True,10000.0
2015,Bachelor's degree,Health and life sciences,Entry level,Education,Gave an advantage,No,No single factor,1,2,False,True,35000.0
2015,Bachelor's degree,Health and life sciences,Entry level,Education,Formal requirement,Yes,Unknown,3,5,True,True,10000.0
2016,Bachelor's degree,Engineering and built environment,Entry level,Finance and consulting,Formal requirement,Yes,Academic credential,3,5,True,True,75000.0
2014,Bachelor's degree,Business and economics,Entry level,Education,Formal requirement,No,Subject studied,4,1,False,False,75000.0
2014,Master's degree,Business and economics,Entry level,"Engineering, construction and energy",Formal requirement,No,No single factor,2,1,False,False,35000.0
2014,Master's degree,Other,Entry level,Education,Not required,No,Subject studied,3,5,True,True,125000.0
2016,Bachelor's degree,Other,Entry level,"Media, marketing and creative",Gave an advantage,No,No single factor,3,5,True,True,10000.0
2015,Bachelor's degree,Other,Entry level,Education,Formal requirement,No,Subject studied,3,4,False,True,10000.0
2015,Master's degree,Technology and computing,Experienced/professional,Other,Formal requirement,No,No single factor,2,1,True,False,35000.0
2014,Bachelor's degree,Technology and computing,Entry level,Other,Formal requirement,No,Skills and prior experience,3,2,True,False,75000.0
2016,Bachelor's degree,Engineering and built environment,Experienced/professional,Finance and consulting,Formal requirement,No,Internship or practical experience,2,5,True,True,75000.0
2016,Bachelor's degree,Business and economics,Entry level,Trade and services,Formal requirement,Not completed,Academic credential,4,1,False,False,75000.0
2017,Bachelor's degree,Technology and computing,Clerical and administrative,Technology and telecommunications,Gave an advantage,Not completed,Academic credential,3,6,True,True,75000.0
2015,Master's degree,Engineering and built environment,Entry level,Education,Formal requirement,No,No single factor,2,5,True,True,10000.0
2015,Bachelor's degree,Technology and computing,Entry level,Other,Formal requirement,No,Skills and prior experience,3,5,True,True,75000.0
2013,Bachelor's degree,Technology and computing,Entry level,Technology and telecommunications,Formal requirement,No,Subject studied,3,3,False,True,75000.0
2013,Bachelor's degree,Social sciences,Entry level,Technology and telecommunications,Formal requirement,No,Unknown,2,1,True,False,75000.0
2013,Master's degree,Education,Entry level,Trade and services,Gave an advantage,No,Skills and prior experience,3,6,True,True,35000.0
2014,Bachelor's degree,Business and economics,Entry level,Other,Formal requirement,No,No single factor,3,2,False,False,125000.0
2015,Bachelor's degree,Technology and computing,Entry level,Technology and telecommunications,Formal requirement,Yes,Subject studied,3,0,False,False,75000.0
2017,Bachelor's degree,Health and life sciences,Entry level,Technology and telecommunications,Not required,No,No single factor,1,5,True,True,75000.0
2013,MBA degree,Law,Entry level,Other,Formal requirement,No,Subject studied,3,6,True,True,75000.0
2014,Bachelor's degree,Business and economics,Entry level,Education,Formal requirement,No,Subject studied,4,1,False,False,35000.0
2014,Bachelor's degree,Social sciences,Entry level,Other,Formal requirement,No,Unknown,1,3,False,True,35000.0
2015,Bachelor's degree,Technology and computing,Clerical and administrative,"Media, marketing and creative",Not required,No,Skills and prior experience,2,2,True,False,35000.0
2014,Bachelor's degree,Education,Entry level,Public and nonprofit,Gave an advantage,No,No single factor,2,6,True,True,35000.0
2017,Master's degree,"Arts, communication and humanities",Entry level,"Media, marketing and creative",Formal requirement,No,Subject studied,3,2,False,True,35000.0
2016,Bachelor's degree,Business and economics,Entry level,Finance and consulting,Not required,No,Academic credential,3,6,True,True,75000.0
2013,Bachelor's degree,Other,Entry level,Finance and consulting,Formal requirement,Yes,Unknown,1,1,False,True,35000.0
2015,Bachelor's degree,Technology and computing,Managerial,"Media, marketing and creative",Not required,No,Academic credential,3,4,True,False,125000.0
2014,Higher National Diploma (HND),Business and economics,Experienced/professional,Finance and consulting,Not required,Yes,Academic credential,4,1,True,False,75000.0
2013,Bachelor's degree,Other,Experienced/professional,Education,Formal requirement,No,No single factor,4,1,False,False,10000.0
2015,Bachelor's degree,Health and life sciences,Entry level,Health,Formal requirement,No,Academic credential,4,5,True,True,175000.0
2015,Bachelor's degree,Health and life sciences,Entry level,Health,Formal requirement,No,Academic credential,4,5,True,True,175000.0
2013,Bachelor's degree,Technology and computing,Clerical and administrative,Trade and services,Gave an advantage,No,Academic credential,4,6,True,True,35000.0
2015,Master's degree,Engineering and built environment,Entry level,Health,Not required,No,Internship or practical experience,3,4,True,True,35000.0
2015,Higher National Diploma (HND),Business and economics,Entry level,Other,Gave an advantage,No,Unknown,3,1,False,False,35000.0
2015,Bachelor's degree,Business and economics,Entry level,Education,Formal requirement,No,Academic credential,4,1,False,False,35000.0
2015,Bachelor's degree,Business and economics,Entry level,Other,Formal requirement,No,Subject studied,3,1,True,False,75000.0
2013,Higher National Diploma (HND),Engineering and built environment,Entry level,Trade and services,Not required,No,Internship or practical experience,2,0,False,False,75000.0
2015,Ordinary National Diploma (OND),Technology and computing,Experienced/professional,Technology and telecommunications,Unknown,No,Internship or practical experience,2,4,False,True,35000.0
2016,Bachelor's degree,Business and economics,Entry level,Finance and consulting,Not required,No,Subject studied,2,0,False,False,75000.0
2013,Bachelor's degree,Business and economics,Entry level,"Engineering, construction and energy",Formal requirement,No,No single factor,3,0,False,False,125000.0
2013,Bachelor's degree,Social sciences,Entry level,Technology and telecommunications,Gave an advantage,No,Academic credential,3,1,True,False,35000.0
